book,chapter,verse,word,start,end
27,12,6,1,0.219,1.019
27,12,6,2,1.139,1.939
27,12,6,3,2.859,3.720
27,12,6,4,3.759,4.519
27,12,6,5,5.019,5.739
27,12,6,6,5.900,6.480
27,12,6,7,6.539,6.980
27,12,6,8,7.079,7.319
27,12,6,9,7.320,8.819
27,12,6,10,8.960,9.819
27,12,6,11,10.179,10.880
27,12,6,12,10.960,11.380
27,12,7,1,0.419,1.179
27,12,7,2,1.379,1.659
27,12,7,3,2.299,2.980
27,12,7,4,3.059,3.639
27,12,7,5,4.259,5.059
27,12,7,6,5.159,5.759
27,12,7,7,5.920,6.440
27,12,7,8,6.480,7.299
27,12,7,9,7.699,8.479
27,12,7,10,8.939,10.139
27,12,8,1,0.259,0.819
27,12,8,2,0.959,1.240
27,12,8,3,1.659,2.399
27,12,8,4,3.039,4.039
27,12,8,5,4.440,4.679
27,12,8,6,4.739,5.500
27,12,8,7,5.639,6.000
27,12,8,8,6.099,7.019
27,12,9,1,0.340,0.879
27,12,9,2,0.939,1.779
27,12,9,3,1.860,3.079
27,12,9,4,3.980,4.579
27,12,9,5,4.659,5.639
27,12,9,6,5.719,6.319
27,12,9,7,6.399,7.199
27,13,1,1,0.119,0.699
27,13,1,2,1.120,1.579
27,13,1,3,1.639,1.879
27,13,2,1,0.319,0.539
27,13,2,2,0.719,1.139
27,13,2,3,1.699,1.859
27,13,2,4,1.860,2.579
27,13,2,5,2.700,3.220
27,13,2,6,4.059,4.259
27,13,2,7,4.480,4.980
27,13,2,8,5.000,5.739
27,13,2,9,5.819,6.019
27,13,2,10,6.079,6.500
27,13,2,11,6.659,7.859
27,13,3,1,0.560,0.899
27,13,3,2,0.959,1.519
27,13,3,3,1.579,2.099
27,13,3,4,2.139,2.720
27,13,3,5,2.839,3.460
27,13,3,6,4.219,4.699
27,13,3,7,4.839,5.359
27,13,3,8,5.599,6.079
27,13,3,9,7.019,7.239
27,13,3,10,7.359,7.859
27,13,3,11,8.000,8.439
27,13,3,12,8.720,9.300
27,13,3,13,9.399,10.179
27,13,4,1,0.299,1.220
27,13,4,2,1.939,2.639
27,13,4,3,2.799,2.919
27,13,4,4,3.699,4.319
27,13,4,5,4.799,5.579
27,13,4,6,5.679,6.299
27,13,4,7,6.480,6.699
27,13,4,8,6.839,7.399
27,13,4,9,7.519,8.560
27,13,5,1,0.379,0.579
27,13,5,2,0.620,1.100
27,13,5,3,1.279,1.979
27,13,5,4,2.279,3.220
27,13,5,5,4.059,4.699
27,13,5,6,4.960,5.679
27,13,5,7,6.059,6.219
27,13,5,8,6.379,7.159
27,13,6,1,0.359,1.100
27,13,6,2,1.240,2.000
27,13,6,3,2.279,2.919
27,13,6,4,3.720,4.179
27,13,6,5,4.259,4.859
27,13,6,6,4.900,5.900
27,13,6,7,6.759,7.579
27,13,6,8,7.619,8.460
27,13,6,9,8.979,9.220
27,13,6,10,9.340,9.960
27,13,6,11,10.099,10.960
27,14,1,1,0.419,1.599
27,14,1,2,1.679,2.180
27,14,1,3,3.039,3.619
27,14,1,4,3.740,4.179
27,14,1,5,4.279,4.980
27,14,1,6,5.420,5.879
27,14,1,7,6.039,6.579
27,14,1,8,7.219,8.179
27,14,1,9,8.500,9.399
27,14,1,10,9.500,10.039
27,14,1,11,10.719,11.119
27,14,1,12,11.399,11.899
27,14,1,13,11.979,12.699
27,14,2,1,0.340,0.719
27,14,2,2,1.179,2.139
27,14,2,3,2.200,2.740
27,14,2,4,3.319,3.500
27,14,2,5,3.599,3.879
27,14,2,6,4.039,4.420
27,14,2,7,5.059,5.960
27,14,2,8,6.039,6.659
27,14,2,9,6.719,7.279
27,14,2,10,7.919,8.539
27,14,2,11,8.599,8.840
27,14,2,12,8.960,9.819
27,14,3,1,0.199,0.979
27,14,3,2,1.100,1.559
27,14,3,3,1.959,2.700
27,14,3,4,2.779,3.659
27,14,3,5,4.299,4.739
27,14,3,6,4.779,5.219
27,14,3,7,5.259,5.739
27,14,3,8,6.480,6.799
27,14,3,9,6.960,7.279
27,14,3,10,7.359,8.179
27,14,4,1,0.239,0.579
27,14,4,2,0.680,1.319
27,14,4,3,1.480,1.719
27,14,4,4,1.839,2.379
27,14,4,5,2.579,3.099
27,14,4,6,3.679,4.259
27,14,4,7,4.380,5.039
27,14,4,8,5.219,5.819
27,14,4,9,5.920,6.460
27,14,4,10,7.019,7.339
27,14,4,11,8.340,8.539
27,14,4,12,8.679,9.479
27,14,5,1,0.399,0.799
27,14,5,2,0.939,1.480
27,14,5,3,1.620,2.139
27,14,5,4,2.779,2.980
27,14,5,5,3.099,3.879
27,14,5,6,4.279,4.819
27,14,5,7,4.900,5.759
27,14,6,1,0.299,0.979
27,14,6,2,1.000,1.399
27,14,6,3,1.500,2.180
27,14,6,4,2.819,2.980
27,14,6,5,3.099,3.240
27,14,6,6,3.500,5.420
27,14,7,1,0.399,0.560
27,14,7,2,0.799,1.559
27,14,7,3,1.699,2.799
27,14,7,4,2.859,3.500
27,14,7,5,3.539,4.279
27,14,7,6,5.079,5.619
27,14,7,7,5.679,5.699
27,14,7,8,6.559,7.000
27,14,7,9,7.079,7.599
27,14,7,10,8.359,8.939
27,14,7,11,9.000,9.800
27,14,7,12,10.239,10.960
27,14,7,13,11.039,12.159
27,15,1,1,0.159,0.599
27,15,1,2,0.639,0.959
27,15,1,3,1.839,2.559
27,15,1,4,3.179,3.379
27,15,1,5,3.399,3.939
27,15,1,6,4.400,5.460
27,15,1,7,6.279,6.440
27,15,1,8,6.460,7.079
27,15,1,9,7.579,8.019
27,15,1,10,8.059,9.059
27,15,2,1,0.379,1.059
27,15,2,2,1.079,1.639
27,15,2,3,1.899,2.919
27,15,2,4,3.000,3.539
27,15,2,5,4.059,4.799
27,15,2,6,4.839,5.319
27,15,2,7,5.440,6.420
27,15,3,1,0.439,0.699
27,15,3,2,0.779,1.259
27,15,3,3,1.360,1.539
27,15,3,4,1.559,2.139
27,15,3,5,2.879,3.099
27,15,3,6,3.199,3.679
27,15,3,7,3.759,4.420
27,15,3,8,4.460,4.960
27,15,3,9,5.579,6.399
27,15,3,10,6.940,7.139
27,15,3,11,7.259,7.839
27,15,3,12,7.960,8.119
27,15,3,13,8.220,9.059
27,15,4,1,0.439,1.120
27,15,4,2,1.179,1.719
27,15,4,3,1.819,2.519
27,15,4,4,3.419,3.799
27,15,4,5,3.859,4.460
27,15,4,6,4.559,4.579
27,15,4,7,5.179,6.119
27,15,4,8,7.019,7.579
27,15,4,9,7.679,8.579
27,15,4,10,8.699,9.059
27,15,4,11,9.119,9.899
27,15,5,1,0.299,1.059
27,15,5,2,1.379,1.579
27,15,5,3,1.639,2.099
27,15,5,4,2.200,2.939
27,15,5,5,3.679,4.539
27,15,5,6,4.779,4.980
27,15,5,7,5.019,5.539
27,15,5,8,5.980,6.199
27,15,5,9,6.239,6.819
27,15,5,10,7.519,8.000
27,15,5,11,8.159,8.679
27,15,5,12,9.380,9.659
27,15,5,13,9.779,10.639
27,15,5,14,10.760,11.699
27,16,1,1,0.079,1.319
27,16,1,2,1.419,1.979
27,16,1,3,2.919,3.720
27,16,1,4,3.779,4.099
27,16,1,5,4.679,4.819
27,16,1,6,4.920,5.639
27,16,1,7,5.659,6.259
27,16,2,1,0.280,0.939
27,16,2,2,1.059,1.799
27,16,2,3,2.240,2.939
27,16,2,4,3.139,3.720
27,16,2,5,4.380,5.119
27,16,2,6,5.460,5.759
27,16,2,7,5.839,6.659
27,16,3,1,0.199,1.159
27,16,3,2,1.199,1.639
27,16,3,3,1.799,2.539
27,16,3,4,2.619,3.139
27,16,3,5,3.839,4.880
27,16,3,6,5.079,5.299
27,16,3,7,5.440,6.059
27,16,3,8,6.199,6.900
27,16,4,1,0.319,0.939
27,16,4,2,1.059,2.159
27,16,4,3,2.639,3.279
27,16,4,4,3.799,4.539
27,16,4,5,5.359,5.719
27,16,4,6,5.779,6.460
27,16,4,7,6.619,7.399
27,16,4,8,7.480,8.099
27,16,4,9,8.739,9.159
27,16,4,10,9.220,9.800
27,16,4,11,9.979,10.159
27,16,4,12,10.239,10.939
27,16,4,13,11.420,11.599
27,16,4,14,11.759,12.579
27,16,5,1,0.299,0.639
27,16,5,2,1.319,1.860
27,16,5,3,1.899,2.419
27,16,5,4,2.440,3.079
27,16,5,5,3.839,4.440
27,16,5,6,4.619,5.099
27,16,5,7,5.219,6.000
27,16,6,1,0.479,1.019
27,16,6,2,1.139,1.740
27,16,6,3,1.839,2.019
27,16,6,4,2.180,3.119
27,16,6,5,3.839,4.239
27,16,6,6,4.360,5.019
27,16,6,7,5.519,6.139
27,16,6,8,6.279,6.920
27,16,7,1,0.599,1.220
27,16,7,2,1.240,1.379
27,16,7,3,1.439,1.899
27,16,7,4,2.200,2.599
27,16,7,5,2.720,3.559
27,16,7,6,4.239,4.619
27,16,7,7,4.679,5.219
27,16,7,8,5.380,6.219
27,16,7,9,6.539,7.799
27,16,8,1,0.419,1.279
27,16,8,2,1.379,1.500
27,16,8,3,1.679,2.899
27,16,8,4,2.960,3.480
27,16,8,5,4.039,4.159
27,16,8,6,4.299,5.039
27,16,8,7,5.639,5.960
27,16,8,8,6.119,7.019
27,16,9,1,0.359,1.019
27,16,9,2,1.079,1.539
27,16,9,3,1.599,2.139
27,16,9,4,2.559,3.500
27,16,9,5,3.579,4.099
27,16,9,6,4.739,5.059
27,16,9,7,5.179,5.839
27,16,9,8,6.279,6.940
27,16,9,9,6.980,7.940
27,16,10,1,0.280,0.479
27,16,10,2,0.519,0.699
27,16,10,3,0.919,1.519
27,16,10,4,1.599,2.159
27,16,10,5,2.240,2.839
27,16,10,6,3.759,3.919
27,16,10,7,3.959,4.539
27,16,10,8,4.599,5.460
27,16,10,9,5.799,6.480
27,16,10,10,6.739,7.619
27,16,11,1,0.239,1.159
27,16,11,2,1.360,2.019
27,16,11,3,2.039,2.539
27,16,11,4,3.379,4.059
27,16,11,5,4.179,4.960
27,16,11,6,5.199,5.359
27,16,11,7,5.500,6.059
27,16,11,8,6.739,7.440
27,16,11,9,7.980,8.800
27,16,11,10,9.119,9.899
27,17,1,1,0.159,0.759
27,17,1,2,0.879,1.379
27,17,1,3,4.000,4.519
27,17,1,4,4.659,4.739
27,17,1,5,5.279,5.779
27,17,1,6,6.259,7.059
27,17,1,7,7.119,7.819
27,17,1,8,8.739,9.399
27,17,1,9,9.479,10.300
27,17,1,10,10.840,11.239
27,17,1,11,11.399,11.979
27,17,1,12,12.039,12.819
27,17,2,1,0.239,1.220
27,17,2,2,1.379,2.079
27,17,2,3,2.119,2.639
27,17,2,4,3.480,3.980
27,17,2,5,4.259,5.039
27,17,2,6,5.219,6.239
27,17,3,1,0.219,0.779
27,17,3,2,1.019,1.599
27,17,3,3,2.139,2.779
27,17,3,4,2.899,3.500
27,17,3,5,4.159,5.159
27,17,3,6,5.259,5.480
27,17,3,7,5.559,6.219
27,17,3,8,7.639,8.500
27,17,3,9,8.679,8.960
27,17,3,10,8.979,9.559
27,17,3,11,9.739,10.259
27,17,4,1,0.179,1.100
27,17,4,2,1.199,1.799
27,17,4,3,2.139,2.619
27,17,4,4,2.720,3.539
27,17,4,5,4.119,4.519
27,17,4,6,4.659,5.380
27,17,4,7,5.599,6.259
27,17,4,8,6.299,7.019
27,17,5,1,0.239,0.859
27,17,5,2,0.899,1.659
27,17,5,3,2.139,3.519
27,17,5,4,4.099,4.480
27,17,5,5,4.679,5.460
27,17,5,6,6.219,7.019
27,17,6,1,0.219,0.500
27,17,6,2,0.699,1.579
27,17,6,3,2.180,2.440
27,17,6,4,2.519,3.279
27,17,6,5,3.339,3.619
27,17,6,6,4.199,4.599
27,17,6,7,4.659,5.279
27,17,6,8,5.460,5.779
27,17,6,9,6.379,6.960
27,17,6,10,7.359,8.279
27,17,7,1,0.259,0.939
27,17,7,2,0.979,1.659
27,17,7,3,2.240,2.939
27,17,7,4,3.099,3.599
27,17,7,5,4.339,5.739
27,17,7,6,5.920,7.099
27,17,8,1,0.259,1.000
27,17,8,2,1.100,1.759
27,17,8,3,1.879,2.139
27,17,8,4,2.200,2.799
27,17,8,5,3.480,4.019
27,17,8,6,4.139,4.819
27,17,8,7,5.400,6.679
27,17,9,1,0.259,1.059
27,17,9,2,1.100,1.959
27,17,9,3,2.079,2.419
27,17,9,4,2.440,3.259
27,17,9,5,3.980,4.759
27,17,9,6,4.880,5.679
27,17,9,7,5.799,6.539
27,17,9,8,6.599,7.199
27,17,10,1,0.699,1.639
27,17,10,2,2.119,2.839
27,17,10,3,4.099,4.579
27,17,10,4,5.099,5.759
27,17,10,5,5.819,6.559
27,17,11,1,0.239,1.159
27,17,11,2,1.279,1.819
27,17,11,3,1.919,2.700
27,17,11,4,3.460,4.099
27,17,11,5,4.159,5.000
27,17,11,6,5.299,5.980
27,17,11,7,6.099,6.920
27,17,12,1,0.199,0.659
27,17,12,2,1.079,1.979
27,17,12,3,2.099,2.740
27,17,12,4,2.779,3.359
27,17,12,5,4.319,5.579
27,17,12,6,5.699,6.279
27,17,12,7,6.339,7.339
27,17,13,1,0.219,0.699
27,17,13,2,0.899,1.120
27,17,13,3,1.899,2.559
27,17,13,4,2.759,3.419
27,17,13,5,3.679,4.639
27,17,13,6,5.460,6.339
27,17,13,7,6.519,7.139
27,17,13,8,7.579,8.220
27,17,13,9,8.340,9.239
27,17,14,1,0.219,1.019
27,17,14,2,1.399,1.879
27,17,14,3,2.480,2.500
27,17,14,4,3.720,4.339
27,17,14,5,4.400,5.159
27,17,14,6,5.619,6.239
27,17,14,7,6.359,7.099
27,17,14,8,7.679,8.759
27,17,14,9,9.159,9.859
27,17,14,10,9.920,10.559
27,17,14,11,11.159,11.920
27,17,14,12,12.019,12.460
27,17,14,13,13.340,14.279
27,17,14,14,14.439,14.979
27,17,14,15,15.399,16.539
27,17,15,1,0.280,0.680
27,17,15,2,0.740,1.919
27,17,15,3,1.959,2.539
27,17,15,4,2.659,3.359
27,17,15,5,3.980,4.799
27,17,15,6,5.139,5.879
27,17,15,7,6.019,7.159
27,18,1,1,0.419,1.159
27,18,1,2,1.360,1.659
27,18,1,3,1.679,2.159
27,18,1,4,2.319,2.659
27,18,1,5,3.399,3.720
27,18,1,6,3.819,4.299
27,18,1,7,4.360,4.960
27,18,1,8,5.039,5.239
27,18,1,9,5.279,5.619
27,18,1,10,5.679,6.159
27,18,1,11,6.199,6.659
27,18,1,12,7.279,7.599
27,18,1,13,7.659,8.099
27,18,1,14,8.119,8.300
27,18,1,15,8.639,8.960
27,18,1,16,9.099,9.539
27,18,1,17,9.639,9.779
27,18,1,18,9.859,10.340
27,18,1,19,10.859,11.500
27,18,1,20,11.719,12.159
27,18,2,1,0.219,0.879
27,18,2,2,2.220,3.279
27,18,2,3,3.619,3.899
27,18,2,4,4.339,5.399
27,18,3,1,0.340,0.639
27,18,3,2,1.139,1.679
27,18,3,3,1.819,2.819
27,18,3,4,3.019,4.099
27,18,3,5,4.880,5.480
27,18,3,6,5.900,6.420
27,18,3,7,6.599,7.179
27,18,3,8,7.219,7.460
27,18,3,9,8.059,8.840
27,18,3,10,9.279,10.039
27,18,3,11,10.119,10.840
27,18,3,12,11.219,12.399
27,18,4,1,0.439,1.259
27,18,4,2,1.299,1.879
27,18,4,3,1.899,3.139
27,18,4,4,3.179,3.539
27,18,4,5,3.699,4.420
27,18,4,6,4.719,6.059
27,18,5,1,0.319,1.240
27,18,5,2,1.379,1.839
27,18,5,3,1.959,2.539
27,18,5,4,3.519,4.319
27,18,5,5,4.460,5.539
27,18,5,6,5.599,6.899
27,18,6,1,0.539,1.079
27,18,6,2,1.179,1.879
27,18,6,3,1.919,2.659
27,18,6,4,3.220,4.219
27,18,6,5,4.360,4.940
27,18,6,6,5.079,5.840
27,18,7,1,0.299,0.879
27,18,7,2,0.959,1.419
27,18,7,3,1.459,2.019
27,18,7,4,2.139,2.819
27,18,7,5,3.279,3.740
27,18,7,6,3.879,4.539
27,18,7,7,4.719,5.739
27,18,7,8,6.500,7.239
27,18,7,9,7.279,7.979
27,18,7,10,8.039,8.479
27,18,7,11,9.139,9.960
27,18,7,12,10.099,10.739
27,18,7,13,10.960,11.319
27,18,7,14,11.479,12.699
27,18,8,1,0.319,1.360
27,18,8,2,1.419,2.299
27,18,8,3,2.339,3.139
27,18,8,4,3.740,4.559
27,18,8,5,4.619,5.079
27,18,8,6,5.139,6.059
27,18,8,7,7.379,8.880
27,18,8,8,8.960,9.119
27,18,8,9,9.239,9.679
27,18,8,10,9.699,10.180
27,18,9,1,0.439,0.979
27,18,9,2,1.039,1.559
27,18,9,3,1.699,2.399
27,18,9,4,3.179,3.819
27,18,9,5,3.980,4.539
27,18,9,6,4.639,5.179
27,18,9,7,5.940,6.579
27,18,9,8,6.759,7.279
27,18,9,9,7.339,8.520
27,18,10,1,0.299,0.899
27,18,10,2,0.979,1.819
27,18,10,3,1.839,2.939
27,18,10,4,3.859,4.859
27,18,10,5,5.159,5.699
27,18,10,6,5.739,6.679
27,18,11,1,0.359,1.139
27,18,11,2,1.159,1.379
27,18,11,3,1.419,1.779
27,18,11,4,1.879,2.779
27,18,11,5,3.679,4.980
27,18,11,6,5.099,5.279
27,18,11,7,5.480,5.960
27,18,11,8,6.059,6.979
27,18,12,1,0.319,0.879
27,18,12,2,0.919,1.679
27,18,12,3,1.860,2.399
27,18,12,4,3.099,4.079
27,18,12,5,4.239,5.000
27,18,12,6,5.559,6.179
27,18,12,7,6.299,7.199
27,18,12,8,7.259,7.679
27,18,12,9,7.879,8.779
27,18,13,1,0.439,1.399
27,18,13,2,1.500,2.079
27,18,13,3,2.700,3.379
27,18,13,4,3.500,4.139
27,18,13,5,4.900,5.460
27,18,13,6,5.739,6.479
27,18,13,7,6.619,7.259
27,18,14,1,0.340,1.199
27,18,14,2,1.240,2.379
27,18,14,3,2.440,4.699
27,18,14,4,4.739,5.579
27,18,14,5,5.659,6.239
27,18,14,6,6.339,6.799
27,18,14,7,7.299,7.899
27,18,14,8,8.159,8.960
27,18,14,9,9.019,9.720
27,18,15,1,0.199,1.159
27,18,15,2,1.179,1.939
27,18,15,3,2.039,2.819
27,18,15,4,3.619,4.579
27,18,15,5,4.639,5.420
27,18,15,6,5.480,6.679
27,18,16,1,0.419,1.480
27,18,16,2,1.679,2.200
27,18,16,3,2.319,2.859
27,18,16,4,3.720,4.639
27,18,16,5,4.819,5.380
27,18,16,6,5.440,5.900
27,18,16,7,6.259,7.259
27,18,16,8,7.659,8.599
27,18,16,9,9.139,10.279
27,18,16,10,10.380,11.099
27,18,16,11,11.159,12.159
27,18,17,1,0.280,0.919
27,18,17,2,1.039,1.860
27,18,17,3,2.000,2.839
27,18,17,4,3.639,4.440
27,18,17,5,4.539,5.380
27,18,17,6,5.500,6.380
27,18,18,1,0.199,1.179
27,18,18,2,1.279,2.000
27,18,18,3,2.099,2.639
27,18,18,4,3.359,4.579
27,18,18,5,4.719,5.019
27,18,18,6,5.059,5.839
27,18,18,7,5.900,6.900
27,18,19,1,0.239,1.259
27,18,19,2,1.319,1.899
27,18,19,3,1.939,2.339
27,18,19,4,3.179,3.839
27,18,19,5,3.959,4.099
27,18,19,6,4.319,5.539
27,18,19,7,5.599,6.079
27,18,20,1,0.259,1.500
27,18,20,2,1.519,2.379
27,18,20,3,3.079,4.339
27,18,20,4,4.759,4.960
27,18,20,5,5.079,5.819
27,18,20,6,5.859,6.380
27,18,21,1,0.560,1.379
27,18,21,2,1.459,2.180
27,18,21,3,2.319,3.079
27,18,21,4,4.079,4.380
27,18,21,5,4.679,5.259
27,18,21,6,5.299,5.759
27,18,21,7,5.819,6.479
27,18,22,1,0.280,0.439
27,18,22,2,0.539,1.419
27,18,22,3,1.459,1.919
27,18,22,4,2.000,3.359
27,18,22,5,3.439,3.779
27,18,22,6,3.939,4.839
27,18,22,7,4.900,6.059
27,18,23,1,0.239,0.359
27,18,23,2,0.439,0.719
27,18,23,3,0.779,1.679
27,18,23,4,1.719,2.339
27,18,23,5,3.299,4.420
27,18,23,6,4.779,4.960
27,18,23,7,5.119,5.779
27,18,23,8,5.980,6.739
27,18,24,1,0.379,1.399
27,18,24,2,1.579,2.039
27,18,24,3,2.119,2.659
27,18,24,4,3.379,4.759
27,18,24,5,4.900,5.960
27,18,25,1,0.340,1.179
27,18,25,2,1.319,1.399
27,18,25,3,1.579,2.180
27,18,25,4,2.299,3.079
27,18,25,5,4.179,4.619
27,18,25,6,4.699,5.299
27,18,25,7,5.539,6.119
27,18,25,8,6.219,7.159
27,18,26,1,0.459,0.740
27,18,26,2,0.839,1.639
27,18,26,3,1.740,2.740
27,18,26,4,3.460,3.659
27,18,26,5,3.679,4.119
27,18,26,6,4.219,4.779
27,18,26,7,4.980,6.319
27,18,27,1,0.259,0.539
27,18,27,2,0.560,1.179
27,18,27,3,1.539,2.440
27,18,27,4,3.059,3.419
27,18,27,5,3.500,4.259
27,18,27,6,4.619,6.059
27,18,28,1,0.179,0.479
27,18,28,2,0.699,1.500
27,18,28,3,1.659,2.000
27,18,28,4,2.099,2.460
27,18,28,5,2.559,3.359
27,18,28,6,4.119,4.920
27,18,28,7,5.000,5.559
27,18,28,8,5.679,6.679
27,18,29,1,0.259,0.399
27,18,29,2,0.500,1.079
27,18,29,3,1.120,1.599
27,18,29,4,1.719,2.119
27,18,29,5,2.819,3.139
27,18,29,6,3.919,4.599
27,18,29,7,5.019,5.900
27,18,29,8,6.319,7.319
27,18,30,1,0.340,0.500
27,18,30,2,0.539,0.779
27,18,30,3,1.079,1.519
27,18,30,4,1.639,2.059
27,18,30,5,3.000,3.939
27,18,30,6,4.239,5.059
27,18,30,7,5.099,5.759
27,18,31,1,0.340,1.059
27,18,31,2,1.179,1.620
27,18,31,3,1.740,2.319
27,18,31,4,3.159,3.879
27,18,31,5,4.099,4.339
27,18,31,6,4.900,5.539
27,18,31,7,6.339,6.920
27,18,31,8,6.980,7.239
27,18,31,9,7.639,8.199
27,18,31,10,8.359,9.019
27,18,31,11,9.079,9.579
27,18,32,1,0.379,0.579
27,18,32,2,0.599,0.879
27,18,32,3,1.059,1.939
27,18,32,4,2.000,3.019
27,18,32,5,3.159,3.739
27,18,32,6,4.519,4.859
27,18,32,7,5.019,5.559
27,18,32,8,5.679,6.319
27,18,32,9,6.500,7.500
27,18,33,1,0.219,0.879
27,18,33,2,0.899,2.079
27,18,33,3,2.180,2.700
27,18,33,4,3.359,4.420
27,18,33,5,4.599,5.019
27,18,33,6,5.159,6.000
27,18,34,1,0.359,0.879
27,18,34,2,1.240,1.759
27,18,34,3,2.000,2.899
27,18,34,4,3.659,4.139
27,18,34,5,4.279,5.059
27,18,34,6,5.279,6.559
27,18,35,1,0.379,1.100
27,18,35,2,1.139,1.679
27,18,35,3,1.740,2.740
27,18,35,4,3.740,4.659
27,18,35,5,4.819,5.460
27,18,35,6,5.579,6.339
27,18,35,7,6.819,7.940
27,18,36,1,0.359,1.419
27,18,36,2,1.500,1.819
27,18,36,3,1.919,2.500
27,18,36,4,2.559,3.559
